Date,Time,Open,High,Low,Close,Volume,"Exponential Moving Average - EMA - EMA(8,Modern)","Exponential Moving Average - EMA - EMA(21,Modern)","Simple Moving Average - SMA - SMA(31)","Relative Strength Index - RSI - RSI(14)"
10/03/2022,9:57 AM,360.66,361.07,360.625,360.91,868694,360.500793950877,360.021783817764,359.701270967742,57.0044993368939
10/03/2022,10:00 AM,360.9247,360.97,360.09,360.65,521453,360.533950850682,360.078894379785,359.740948387097,54.7992579626916
10/03/2022,10:03 AM,360.6,362.64,360.58,362.59,1346633,360.990850661642,360.307176708896,359.846432258064,65.5181636186908
10/03/2022,10:06 AM,362.6,363.09,362.49,363.0499,817945,361.448417181277,360.556515189905,359.923525806451,67.4865668821447
10/03/2022,10:09 AM,363.025,363.67,362.89,363.58,752833,361.922102252104,360.831377445369,360.022235483871,69.6380244903485
10/03/2022,10:12 AM,363.59,363.655,363.055,363.41,662229,362.252746196081,361.065797677608,360.132235483871,68.0821343571226
10/03/2022,10:15 AM,363.42,363.51,363.01,363.16,427443,362.454358152508,361.256179706916,360.236267741935,65.7554368615377
10/03/2022,10:18 AM,363.15,363.39,362.95,363.11,452710,362.600056340839,361.424708824469,360.356590322581,65.2749648593115
10/03/2022,10:21 AM,363.1,363.92,362.95,363.6319,549180,362.829354931764,361.625362567699,360.491329032258,67.9106824508593
10/03/2022,10:24 AM,363.61,363.96,363.38,363.91,333710,363.069498280261,361.833056879727,360.625522580645,69.2500476304093
10/03/2022,10:27 AM,363.91,364.44,363.7205,364.36,502589,363.356276440203,362.06277898157,360.781651612903,71.334957662024
10/03/2022,10:30 AM,364.41,364.82,364.28,364.3405,728172,363.574992786824,362.2698445287,360.946506451613,71.1099589250072
10/03/2022,10:33 AM,364.38,364.68,364.22,364.33,520190,363.74277216753,362.457131389727,361.083925806452,70.9801352597682
10/03/2022,10:36 AM,364.32,364.51,364.18,364.425,543821,363.894378352523,362.636028536115,361.2457,71.4873363965016
10/03/2022,10:39 AM,364.43,364.6,363.945,364.11,606271,363.942294274185,362.770025941923,361.401506451613,67.287877857791
10/03/2022,10:42 AM,364.1101,364.28,363.89,364.03,410792,363.961784435477,362.884569038112,361.561667741935,66.2238747742177
10/03/2022,10:45 AM,364.03,364.46,363.86,364.39,328896,364.056943449816,363.021426398284,361.716022580645,68.6279402185726
10/03/2022,10:48 AM,364.4,364.91,364.3801,364.91,663754,364.246511572079,363.193114907531,361.886990322581,71.7551775068256
10/03/2022,10:51 AM,364.9091,364.95,364.55,364.74,364658,364.356175667172,363.333740825028,362.052151612903,69.3222957604478
10/03/2022,10:54 AM,364.735,364.78,364.43,364.675,340453,364.427025518912,363.455673477298,362.243280645161,68.3678119718719
10/03/2022,10:57 AM,364.68,364.95,364.5001,364.65,492644,364.476575403598,363.564248615725,362.445538709677,67.9801181590955
10/03/2022,11:00 AM,364.65,364.82,364.29,364.32,527593,364.441780869465,363.632953287023,362.665216129032,62.9089475334564
10/03/2022,11:03 AM,364.3111,364.54,364.09,364.325,569520,364.41582956514,363.695866624566,362.895377419355,62.9540404062697
10/03/2022,11:06 AM,364.33,364.42,364.09,364.33,459240,364.396756328442,363.753515113242,363.020216129032,63.0024795046346
10/03/2022,11:09 AM,364.32,364.89,364.25,364.84,427802,364.495254922121,363.852286466584,363.172151612903,67.6489991547872
10/03/2022,11:12 AM,364.84,365.45,364.83,365.084,581064,364.62608716165,363.964260424167,363.331316129032,69.6151489569711
10/03/2022,11:15 AM,365.08,365.1285,364.73,365.015,340202,364.712512236839,364.059782203788,363.500835483871,68.3500866951687
10/03/2022,11:18 AM,365.0201,365.23,364.9,365.19,268597,364.818620628652,364.162529276171,363.651493548387,69.8467230866281
10/03/2022,11:21 AM,365.2,365.29,364.68,364.7401,398134,364.801171600063,364.21503570561,363.764077419355,61.7609693862513
10/03/2022,11:24 AM,364.75,364.89,364.64,364.89,387702,364.820911244493,364.276396096009,363.882787096774,63.2859930456001
10/03/2022,11:27 AM,364.88,365.03,364.59,364.88,298181,364.83404207905,364.33126917819,364.018593548387,63.1051849791145
10/03/2022,11:30 AM,364.87,364.96,364.8,364.92,379446,364.853143839261,364.384790161991,364.147948387097,63.5537319645726
10/03/2022,11:33 AM,364.925,365.19,364.8798,364.98,496177,364.881334097203,364.438900147265,364.287625806452,64.2557126931854
10/03/2022,11:36 AM,364.99,365.04,364.44,364.49,420920,364.794370964492,364.443545588422,364.348916129032,54.9478064930579
10/03/2022,11:39 AM,364.49,364.58,363.97,364.31,508689,364.686732972382,364.431405080384,364.389564516129,51.9696264001309
10/03/2022,11:42 AM,364.3,364.41,363.67,363.82,407791,364.494125645186,364.375822800349,364.397306451613,44.8441394518721
10/03/2022,11:45 AM,363.8,364.04,363.79,363.819,233208,364.344097724034,364.325202545772,364.4105,44.8306302901029
10/03/2022,11:48 AM,363.82,363.9516,363.65,363.93,225266,364.252076007582,364.289275041611,364.435338709677,46.7482575422212
10/03/2022,11:51 AM,363.91,364.26,363.87,364.2,292813,364.240503561453,364.281159128737,364.4705,51.192316717758
10/03/2022,11:54 AM,364.2,364.36,364.0004,364.145,261737,364.219280547796,364.268781026125,364.487051612903,50.2719615604853
10/03/2022,11:57 AM,364.15,364.2099,363.44,363.46,423615,364.050551537175,364.195255478295,364.472535483871,40.5047754989661
10/03/2022,12:00 PM,363.46,363.8799,363.46,363.77,261626,363.988206751136,364.156595889359,364.453503225806,45.6510245168611
10/03/2022,12:03 PM,363.78,364.3756,363.73,364.2549,336466,364.04747191755,364.16553262669,364.450741935484,52.562984577593
10/03/2022,12:06 PM,364.27,364.35,364.07,364.2602,178499,364.094744824761,364.174138751537,364.448490322581,52.6338910592805
10/03/2022,12:09 PM,364.28,364.67,364.27,364.64,399126,364.215912641481,364.216489774124,364.455425806452,57.5326646267278
10/03/2022,12:12 PM,364.64,364.8989,364.6111,364.879,190854,364.363265387819,364.276717976477,364.480232258064,60.3141870259546
10/03/2022,12:15 PM,364.875,364.97,364.57,364.61,238131,364.418095301637,364.307016342251,364.498941935484,55.8780225406563
10/03/2022,12:18 PM,364.59,364.68,364.49,364.5994,208019,364.458385234606,364.333596674774,364.505696774193,55.7041567917603
10/03/2022,12:21 PM,364.59,364.68,363.97,364.08,316385,364.374299626916,364.310542431613,364.478922580645,47.8478847462983
10/03/2022,12:24 PM,364.0804,364.105,363.8449,363.96,232357,364.282233043157,364.27867493783,364.453761290322,46.2257863282676
10/03/2022,12:27 PM,363.97,364.67,363.97,364.27,277372,364.279514589122,364.277886307118,364.440696774194,50.8603772503933
10/03/2022,12:30 PM,364.27,364.28,363.665,363.73,339964,364.157400235984,364.228078461016,364.411019354839,43.781775808139
10/03/2022,12:33 PM,363.73,363.85,363.4,363.77,336054,364.071311294654,364.18643496456,364.393277419355,44.3990821783304
10/03/2022,12:36 PM,363.79,364.195,363.75,363.915,323599,364.036575451398,364.161759058691,364.380051612903,46.6845212266507
10/03/2022,12:39 PM,363.91,364.13,363.655,363.96,212034,364.01955868442,364.143417326083,364.368116129032,47.4070323783561
10/03/2022,12:42 PM,363.98,364.28,363.98,364.15,149358,364.048545643438,364.144015750984,364.345858064516,50.4596743340031
10/03/2022,12:45 PM,364.17,364.17,363.87,364.12,155848,364.064424389341,364.141832500895,364.314761290323,49.9665236228183
10/03/2022,12:48 PM,364.14,364.235,363.87,364.0533,293274,364.061952302821,364.133784091723,364.283738709677,48.824018889371
10/03/2022,12:51 PM,364.05,364.2,363.95,364.025,207613,364.053740679972,364.123894628839,364.246158064516,48.3191904559619
10/03/2022,12:54 PM,364,364.07,363.45,363.74,271031,363.984020528867,364.088995117126,364.213896774193,43.4471116890907
10/03/2022,12:57 PM,363.74,364.05,363.45,364.03,242484,363.994238189119,364.08363192466,364.18615483871,49.0740436773441
10/03/2022,1:00 PM,364.03,364.31,363.96,364.29,206600,364.059963035981,364.102392658782,364.167122580645,53.5375768308165
10/03/2022,1:03 PM,364.29,364.56,364.2,364.2011,357478,364.091326805763,364.111366053438,364.143932258065,51.8637273813412
10/03/2022,1:06 PM,364.2094,364.47,364.17,364.38,222174,364.155476404482,364.135787321307,364.124577419355,54.9183051138515
10/03/2022,1:09 PM,364.39,364.83,364.21,364.77,273345,364.292037203486,364.19344301937,364.133609677419,60.76360469753
10/03/2022,1:12 PM,364.79,364.91,364.545,364.6514,358470,364.371895602712,364.235075472155,364.144622580645,58.2884966681611
10/03/2022,1:15 PM,364.66,364.83,364.51,364.685,175079,364.441474357665,364.275977701959,364.172525806452,58.8005105493436
10/03/2022,1:18 PM,364.72,364.8299,364.5512,364.82,163849,364.525591167072,364.325434274508,364.204816129032,60.8783965346604
10/03/2022,1:21 PM,364.82,364.8293,364.58,364.8293,103623,364.593082018834,364.371240249553,364.233825806452,61.0242304185665
10/03/2022,1:24 PM,364.83,365.58,364.83,365.53,472510,364.801286014649,364.476582045048,364.276729032258,70.0753887970294
10/03/2022,1:27 PM,365.55,365.6401,365.33,365.43,328711,364.941000233616,364.563256404589,364.318180645161,67.6604994786557
10/03/2022,1:30 PM,365.43,365.485,365.18,365.3,343780,365.020777959479,364.630233095081,364.377535483871,64.5464048336278
10/03/2022,1:33 PM,365.32,365.75,365.27,365.66,310688,365.162827301817,364.723848268255,364.438503225806,68.825395962233
10/03/2022,1:36 PM,365.6696,366.04,365.625,365.86,529234,365.31775456808,364.827134789323,364.490280645161,70.9248900174088
10/03/2022,1:39 PM,365.84,365.97,365.63,365.6401,361211,365.389386886284,364.901040717566,364.534793548387,65.6868137618646
10/03/2022,1:42 PM,365.64,365.9,365.59,365.77,409463,365.473967578221,364.98003701597,364.57124516129,67.2266095341548
10/03/2022,1:45 PM,365.78,365.86,365.68,365.76,151745,365.537530338616,365.05094274179,364.599664516129,66.97743359135
10/03/2022,1:48 PM,365.76,366.1483,365.75,366.04,494559,365.649190263368,365.140857037991,364.645793548387,70.2971826792291
10/03/2022,1:51 PM,366.05,366.19,365.74,365.82,291583,365.68714798262,365.202597307265,364.685167741936,64.7862323685079
10/03/2022,1:54 PM,365.82,365.9,365.76,365.86,233630,365.725559542038,365.262361188423,364.742587096774,65.3185946246596
10/03/2022,1:57 PM,365.85,365.89,365.51,365.6886,267729,365.717346310474,365.301110171293,364.798348387097,61.0588928240578
10/03/2022,2:00 PM,365.68,365.75,365.56,365.68,172814,365.709047130369,365.335554701176,364.843832258065,60.844487325652
10/03/2022,2:03 PM,365.67,366.065,365.665,365.94,406697,365.760369990287,365.390504273796,364.915122580645,64.8617207180152
10/03/2022,2:06 PM,365.95,366.25,365.87,366.245,287271,365.868065548001,365.468185703451,364.994961290323,68.8934977295925
10/03/2022,2:09 PM,366.24,366.55,366.06,366.195,470617,365.940717648445,365.53425973041,365.068509677419,67.5256441908369
10/03/2022,2:12 PM,366.2,366.52,366.1001,366.445,367551,366.052780393235,365.617054300373,365.148670967742,70.6621385107796
10/03/2022,2:15 PM,366.45,366.735,366.4,366.66,498057,366.187718083627,365.711867545793,365.229638709678,73.0709770540646
10/03/2022,2:18 PM,366.655,366.83,366.53,366.83,250715,366.330447398377,365.813515950721,365.317058064516,74.8307046309358
10/03/2022,2:21 PM,366.8399,366.88,366.65,366.87,346158,366.450347976515,365.909559955201,365.407919354839,75.2406814340609
10/03/2022,2:24 PM,366.88,367.16,366.82,367.15,441799,366.605826203956,366.022327232001,365.508725806452,77.9484418356571
10/03/2022,2:27 PM,367.15,367.22,366.84,366.8911,395001,366.669220380855,366.101306574546,365.610374193549,70.2934440438838
10/03/2022,2:30 PM,366.89,367.609,366.87,367.4901,697759,366.851638073998,366.227560522315,365.721990322581,76.1333791449341
10/03/2022,2:33 PM,367.51,367.6354,367.35,367.52,441474,367.000162946443,366.345055020286,365.826183870968,76.3829594099735
10/03/2022,2:36 PM,367.53,367.65,367.4,367.62,355352,367.1379045139,366.460959109351,365.936470967742,77.2401971800033
10/03/2022,2:39 PM,367.62,367.64,367.46,367.61,378372,367.242814621922,366.565417372137,366.040664516129,76.9394444685387
10/03/2022,2:42 PM,367.63,367.8098,367.56,367.765,353627,367.358855817051,366.674470338307,366.137277419355,78.3468025014342
10/03/2022,2:45 PM,367.77,367.9655,367.67,367.9228,302380,367.484176746595,366.787954853006,366.242806451613,79.7047682908073
10/03/2022,2:48 PM,367.92,368.12,367.79,368.06,376519,367.612137469574,366.903595320915,366.351677419355,80.8304375055147
10/03/2022,2:51 PM,368.0689,368.14,367.68,367.935,683297,367.683884698557,366.99735938265,366.452161290323,76.6586832722159
10/03/2022,2:54 PM,367.94,368.25,367.94,368.07,494427,367.769688098878,367.094872166045,366.5567,77.9804667923129
10/03/2022,2:57 PM,368.07,368.25,368.03,368.2255,320604,367.870979632461,367.197656514587,366.643651612903,79.4257106509512
10/03/2022,3:00 PM,368.21,368.55,368.1,368.12,638622,367.926317491914,367.281505922351,366.730425806452,75.7910992855882
10/03/2022,3:03 PM,368.115,368.19,367.81,368.05,608438,367.953802493711,367.351369020319,366.819135483871,73.3913171461776
10/03/2022,3:06 PM,368.03,368.19,367.85,368.18,382909,368.00406860622,367.426699109381,366.900425806452,74.9759930637499
10/03/2022,3:09 PM,368.19,368.37,368.135,368.19,445178,368.045386693726,367.496090099438,366.975587096774,75.0988438452543
10/03/2022,3:12 PM,368.19,368.265,367.91,368.04,492760,368.044189650676,367.545536454034,367.053003225807,69.5807848732593
10/03/2022,3:15 PM,368.06,368.06,367.78,367.92,373604,368.016591950526,367.579578594577,367.122358064516,65.4383104594127
10/03/2022,3:18 PM,367.92,367.92,367.265,367.28,706554,367.852904850409,367.552344176888,367.171390322581,48.7638465910893
10/03/2022,3:21 PM,367.28,367.69,367.27,367.6491,562496,367.807614883651,367.561140160807,367.223296774194,55.764512794242
10/03/2022,3:24 PM,367.65,367.93,367.65,367.815,414483,367.809256020618,367.584218328006,367.287651612903,58.5086596075228
10/03/2022,3:27 PM,367.81,368.23,367.8,368.22,460837,367.90053246048,367.642016661824,367.363780645161,64.3266585620429
10/03/2022,3:30 PM,368.225,368.24,368.01,368.06,466175,367.935969691485,367.680015147113,367.440277419355,60.7051355450776
10/03/2022,3:33 PM,368.0599,368.29,367.66,367.68,663923,367.879087537821,367.680013770103,367.504793548387,53.0641440282914
10/03/2022,3:36 PM,367.675,367.94,367.63,367.91,526928,367.885956973861,367.700921609184,367.568341935484,56.6230174736087
10/03/2022,3:39 PM,367.92,367.97,367.5801,367.82,482823,367.871299868559,367.71174691744,367.619148387097,54.86978143521
10/03/2022,3:42 PM,367.82,367.86,367.35,367.55,538805,367.799899897768,367.697042652218,367.662858064516,49.8800183851944
10/03/2022,3:45 PM,367.55,367.56,367.11,367.27,579167,367.682144364931,367.658220592926,367.689470967742,45.2812258426941
10/03/2022,3:48 PM,367.28,367.52,366.9,367.235,846591,367.582778950502,367.619745993569,367.708019354839,44.7261233631487
10/03/2022,3:51 PM,367.24,367.355,366.69,366.925,1077991,367.43660585039,367.556587266881,367.711083870968,40.0437304484471
10/03/2022,3:54 PM,366.92,366.92,366.46,366.53,1397046,367.235137883637,367.46326115171,367.700116129032,35.0137600121107
10/03/2022,3:57 PM,366.535,367.06,366.1,366.44,1969584,367.058440576162,367.370237410645,367.677212903226,33.9668338159945
10/03/2022,4:00 PM,366.425,366.75,366.08,366.6,4348630,366.95656489257,367.300215827859,367.667822580645,37.5422438176569
10/04/2022,9:33 AM,372.4,373.35,372.31,373.33,1847794,368.372883805332,367.848378025327,367.856206451613,81.9104318641065
10/04/2022,9:36 AM,373.32,373.92,373.27,373.6755,1277251,369.551242959703,368.378116386661,368.054770967742,82.5940305250611
10/04/2022,9:39 AM,373.66,373.92,373.47,373.81,927712,370.497633413102,368.871923987873,368.254448387097,82.8654891417246
10/04/2022,9:42 AM,373.825,374.5,373.81,374.24,1162260,371.329270432413,369.359930898067,368.468319354839,83.7386473420859
10/04/2022,9:45 AM,374.24,374.67,374.12,374.6,816372,372.05609922521,369.836300816424,368.688803225807,84.4529589376727
10/04/2022,9:48 AM,374.6,375.25,374.44,374.93,1034832,372.69474384183,370.299364378567,368.914841935484,85.0991175581767
10/04/2022,9:51 AM,374.93,375.53,374.93,375.34,970912,373.282578543646,370.757603980516,369.149680645161,85.8840908011115
10/04/2022,9:54 AM,375.34,375.46,374.92,374.96,850477,373.65533886728,371.139639982287,369.376293548387,81.5938214203123
10/04/2022,9:57 AM,374.96,375.23,374.87,375.16,538324,373.989708007884,371.505127256625,369.605003225807,82.1006262652249
10/04/2022,10:00 AM,375.15,376.07,375.11,376.0023,950260,374.436950672799,371.913961142386,369.855867741936,84.0877715491567
10/04/2022,10:03 AM,376.01,377.24,376.01,376.85,1667464,374.973183856621,372.362691947624,370.137480645161,85.7967605194888
10/04/2022,10:06 AM,376.86,377,376.46,376.505,1040764,375.313587444039,372.739265406931,370.410222580645,81.939634127478
10/04/2022,10:09 AM,376.5,376.73,376.07,376.36,782544,375.546123567586,373.06842309721,370.674093548387,80.3055584081396
10/04/2022,10:12 AM,376.37,376.875,376.33,376.7212,514503,375.807251663678,373.400493724736,370.949293548387,81.3056787938345
10/04/2022,10:15 AM,376.72,376.92,376.5599,376.745,450148,376.015640182861,373.70453974976,371.2301,81.3728015911859
10/04/2022,10:18 AM,376.77,376.93,376.66,376.81,722906,376.192164586669,373.986854317964,371.516874193548,81.5674570930872
10/04/2022,10:21 AM,376.82,376.95,376.4346,376.45,834632,376.249461345187,374.210776652694,371.812680645161,76.7816995617897
10/04/2022,10:24 AM,376.45,376.46,376.09,376.3111,719616,376.263158824035,374.401715138813,372.0921,74.9543770864112
10/04/2022,10:27 AM,376.35,376.35,376.09,376.21,437088,376.251345752027,374.566104671648,372.362906451613,73.5817232669829
10/04/2022,10:30 AM,376.22,376.67,376.08,376.08,549081,376.213268918243,374.70373151968,372.61645483871,71.7618770365081
10/04/2022,10:33 AM,376.07,376.59,376.0601,376.38,361705,376.250320269745,374.856119563345,372.884841935484,73.3970266779344
10/04/2022,10:36 AM,376.39,376.93,376.35,376.76,487909,376.363582432024,375.029199603041,373.17774516129,75.3445457193415
10/04/2022,10:39 AM,376.76,376.84,376.58,376.75,456960,376.449453002685,375.185636002765,373.462906451613,75.1885529934201
10/04/2022,10:42 AM,376.75,376.92,376.66,376.8807,227715,376.545285668755,375.339732729786,373.755187096774,75.8911232757469
10/04/2022,10:45 AM,376.88,377.11,376.36,376.54,690028,376.544111075698,375.448847936169,374.045187096774,70.3026806434417
10/04/2022,10:48 AM,376.54,376.65,376.21,376.63,336197,376.563197503321,375.556225396518,374.347122580645,70.9120326553301
10/04/2022,10:51 AM,376.63,376.86,376.35,376.4,442550,376.526931391472,375.632932178652,374.642767741935,67.1216452261938
10/04/2022,10:54 AM,376.39,376.57,375.89,376.47,631493,376.514279971145,375.70902925332,374.950670967742,67.6877358305726
10/04/2022,10:57 AM,376.48,377.12,376.34,376.99,454321,376.619995533113,375.825481139382,375.288090322581,71.5996518301705
10/04/2022,11:00 AM,377,377.39,376.77,377.2201,461318,376.75335208131,375.952264672166,375.635835483871,73.1487690727121
10/04/2022,11:03 AM,377.22,377.46,376.9,377.02,564121,376.812607174352,376.049331520151,375.971964516129,69.5937182201528
10/04/2022,11:06 AM,377.035,377.24,376.96,376.965,334419,376.846472246718,376.132574109228,376.089222580645,68.6067438231031
10/04/2022,11:09 AM,376.96,377.26,376.96,377.195,272159,376.923922858559,376.229158281116,376.20275483871,70.491408768163
10/04/2022,11:12 AM,377.2,377.42,376.44,376.74,844511,376.883051112212,376.275598437378,376.297270967742,62.4979978808622
10/04/2022,11:15 AM,376.74,377.02,376.66,376.99,245071,376.906817531721,376.34054403398,376.385980645161,64.8560826437891
10/04/2022,11:18 AM,377.01,377.27,377,377.24,315117,376.980858080227,376.422312758164,376.471141935484,67.0849496967703
10/04/2022,11:21 AM,377.2311,377.32,377,377.19,246980,377.027334062399,376.492102507422,376.54404516129,66.1809225100073
10/04/2022,11:24 AM,377.18,377.41,377.11,377.4001,278430,377.110170937421,376.57464773402,376.6105,68.1247204875963
10/04/2022,11:27 AM,377.41,377.41,377.19,377.36,462340,377.165688506883,376.646043394563,376.687919354839,67.3293005447082
10/04/2022,11:30 AM,377.36,377.425,377.25,377.3407,285591,377.204579949798,376.709193995058,376.758264516129,66.9242836930923
10/04/2022,11:33 AM,377.35,377.66,377.09,377.1899,629071,377.201317738732,376.752894540962,376.796574193548,63.6999724971342
10/04/2022,11:36 AM,377.16,377.22,376.55,377.16,645136,377.192136019014,376.789904128147,376.806574193548,63.0513350219807
10/04/2022,11:39 AM,377.1659,377.26,376.93,377.11,269380,377.173883570344,376.819003752861,376.826090322581,61.9159354405164
10/04/2022,11:42 AM,377.1,377.32,376.87,377.11,417961,377.159687221379,376.845457957146,376.850283870968,61.9159354405164
10/04/2022,11:45 AM,377.11,377.12,376.64,376.89,506303,377.099756727739,376.849507233769,376.855729032258,56.7051961620426
10/04/2022,11:48 AM,376.9,376.93,376.402,376.475,325775,376.960921899353,376.815461121608,376.847019354839,48.4260418528596
10/04/2022,11:51 AM,376.46,376.88,376.46,376.72,482515,376.907383699496,376.806782837826,376.844116129032,52.8067625253707
10/04/2022,11:54 AM,376.72,376.93,376.67,376.67,232748,376.854631766275,376.794348034387,376.851212903226,51.8390185580845
10/04/2022,11:57 AM,376.68,376.74,376.43,376.5298,333160,376.782446929325,376.770298213079,376.858267741935,49.120712930482
10/04/2022,12:00 PM,376.52,377.05,376.51,377.03,268127,376.837458722808,376.793907466436,376.884719354839,57.652657612734
10/04/2022,12:03 PM,377.03,377.11,376.925,377.08,326772,376.891356784406,376.819915878578,376.916977419355,58.4035441926233
10/04/2022,12:06 PM,377.09,377.22,376.8701,377.016,343790,376.919055276761,376.837741707798,376.937493548387,57.0100841580033
10/04/2022,12:09 PM,377.01,377.03,376.7,376.9899,290466,376.934798548592,376.851574279816,376.944909677419,56.4188968235164
10/04/2022,12:12 PM,376.9875,377.06,376.66,376.89,299623,376.924843315571,376.855067527106,376.949425806452,54.1061416121181
10/04/2022,12:15 PM,376.895,377.13,376.81,377.05,220475,376.952655912111,376.872788661005,376.954887096774,57.1367469523859
10/04/2022,12:18 PM,377.055,377.16,376.965,377.12,339578,376.989843487197,376.895262419096,376.973596774194,58.4300983903274
10/04/2022,12:21 PM,377.1099,377.12,376.72,376.77,266158,376.940989378931,376.883874926451,376.978112903226,50.2635382140097
10/04/2022,12:24 PM,376.77,376.95,376.67,376.7,272755,376.887436183613,376.867159024046,376.987790322581,48.7946477377386
10/04/2022,12:27 PM,376.69,376.97,376.69,376.78,160579,376.863561476144,376.859235476406,376.997790322581,50.5724445401404
10/04/2022,12:30 PM,376.7889,377.595,376.77,377.295,535870,376.959436703667,376.898850433096,377.007629032258,60.16142588871
10/04/2022,12:33 PM,377.3,377.57,377.2,377.54,264581,377.088450769519,376.95713675736,377.017948387097,63.7630509970213
10/04/2022,12:36 PM,377.545,377.55,377.31,377.385,226416,377.154350598515,376.996033415782,377.029722580645,60.0634467670807
10/04/2022,12:39 PM,377.37,377.4799,377.25,377.4092,233597,377.210983798845,377.033594014347,377.044051612903,60.4492881747131
10/04/2022,12:42 PM,377.4,377.47,377.06,377.165,258887,377.200765176879,377.045540013043,377.043083870968,54.7056698720439
10/04/2022,12:45 PM,377.155,377.17,376.8,376.96,268867,377.147261804239,377.037763648221,377.050180645161,50.3782380106917
10/04/2022,12:48 PM,376.9501,376.99,376.25,376.42,420966,376.985648069964,376.981603316564,377.031793548387,41.1452514942584
10/04/2022,12:51 PM,376.4108,376.42,376.1,376.1599,336747,376.802148498861,376.906903015058,376.996951612903,37.5732677745793
10/04/2022,12:54 PM,376.13,376.36,375.93,376.0113,273261,376.626404388003,376.825484559144,376.958929032258,35.6681015040861
10/04/2022,12:57 PM,376.02,376.08,375.86,376.04,353207,376.49609230178,376.754076871949,376.91505483871,36.3394867954256
10/04/2022,1:00 PM,376.05,376.32,376.04,376.17,296256,376.423627345829,376.700978974499,376.876667741936,39.4233617613069
10/04/2022,1:03 PM,376.16,376.2999,375.76,375.8999,349424,376.3072434912,376.628153613181,376.830190322581,35.5681053101601
10/04/2022,1:06 PM,375.89,376.27,375.78,375.815,285467,376.197856048711,376.554230557437,376.785838709678,34.4284211466502
10/04/2022,1:09 PM,375.83,375.9134,375.38,375.43,468502,376.02722137122,376.452027779489,376.730032258065,29.7699852426498
10/04/2022,1:12 PM,375.42,375.84,375.38,375.7293,457144,375.96101662206,376.386325254081,376.685493548387,36.9161330591628
10/04/2022,1:15 PM,375.705,375.705,375.095,375.11,307113,375.771901817158,376.270295685528,376.620977419355,30.0928728683779
10/04/2022,1:18 PM,375.0906,375.1182,374.51,374.685,646779,375.530368080012,376.126177895934,376.549848387097,26.4762389189641
10/04/2022,1:21 PM,374.68,374.74,374.1,374.3487,958865,375.267775173342,375.964588996304,376.481258064516,24.016581024694
10/04/2022,1:24 PM,374.32,374.77,374.28,374.585,814718,375.116047357044,375.839171814822,376.412387096774,29.007198333203
10/04/2022,1:27 PM,374.5827,375.38,374.5827,375.22,504143,375.139147944368,375.78288346802,376.365612903226,40.3460556187971
10/04/2022,1:30 PM,375.22,375.42,375.1,375.39,391038,375.194892845619,375.747166789109,376.32884516129,42.9721009878126
10/04/2022,1:33 PM,375.39,375.76,375.3,375.415,338693,375.243805546593,375.716969808281,376.276748387097,43.3669298899488
10/04/2022,1:36 PM,375.42,375.61,375.31,375.42,310388,375.282959869572,375.689972552983,376.2232,43.4512554454775
10/04/2022,1:39 PM,375.4201,375.45,375.14,375.18,367164,375.260079898556,375.643611411802,376.163974193549,40.3458793101446
10/04/2022,1:42 PM,375.18,375.62,375.14,375.58,263762,375.331173254433,375.637828556184,376.118493548387,47.1280766789143
10/04/2022,1:45 PM,375.575,375.68,375.28,375.36,287071,375.337579197892,375.612571414713,376.069138709678,44.1546720585986
10/04/2022,1:48 PM,375.37,375.7,375.3,375.69,256948,375.415894931694,375.619610377012,376.025267741936,49.3198806743614
10/04/2022,1:51 PM,375.68,375.9639,375.665,375.855,336082,375.513473835762,375.641009433647,375.984461290323,51.7241633020842
10/04/2022,1:54 PM,375.85,376.54,375.73,376.45,709737,375.721590761148,375.714554030588,375.974138709678,59.2344848214746
10/04/2022,1:57 PM,376.44,376.78,376.25,376.63,453931,375.923459480893,375.797776391444,375.971880645161,61.200966265909
10/04/2022,2:00 PM,376.65,376.6607,376.2701,376.29,268308,376.004912929583,375.842523992222,375.956074193549,55.732144524146
10/04/2022,2:03 PM,376.295,376.69,376.27,376.48,337248,376.11048783412,375.900476356565,375.929783870968,57.9912406536478
10/04/2022,2:06 PM,376.5,376.53,376.2719,376.295,220112,376.151490537649,375.936342142332,375.889622580645,55.0456522521973
10/04/2022,2:09 PM,376.3,376.58,376.21,376.545,233948,376.238937084838,375.991674674847,375.862525806452,58.139951766043
10/04/2022,2:12 PM,376.55,376.61,376.3216,376.41,279657,376.276951065985,376.029704249861,375.830293548387,55.9022689498724
10/04/2022,2:15 PM,376.42,376.62,376.03,376.1901,242838,376.2576508291,376.044285681692,375.79884516129,52.3667312705819
10/04/2022,2:18 PM,376.18,376.45,376,376.355,308735,376.279283978189,376.072532437902,375.779329032258,54.6813684850633
10/04/2022,2:21 PM,376.37,376.44,375.98,376.03,212541,376.223887538591,376.068665852638,375.766748387097,49.5689152322812
10/04/2022,2:24 PM,376.03,376.35,375.96,376.2899,189379,376.23855697446,376.088778047853,375.770941935484,53.326973748097
10/04/2022,2:27 PM,376.2899,376.49,376.18,376.28,199659,376.247766535691,376.106161861684,375.77960967742,53.1644562219434
10/04/2022,2:30 PM,376.2601,376.46,375.535,375.5991,450137,376.103618416649,376.060065328804,375.765387096774,43.3737676616066
10/04/2022,2:33 PM,375.58,376.36,375.47,376.36,471270,376.160592101838,376.087332117094,375.771516129032,53.6468359955045
